num_vertices num_edges iteration correct time
50 200 12 0 1851815340
50 200 13 0 2502266661
50 200 14 0 2016089396
50 200 15 0 2206911080
50 200 16 0 2149223018
50 200 17 0 1971234533
50 200 18 0 1993252530
50 200 19 1 1787639908
50 200 20 0 2152199831
50 200 21 1 1871770572
50 200 22 0 1918836713
50 200 23 0 2326292941
50 200 24 0 2413895597
50 200 25 0 2414605749
50 200 26 0 2054647251
50 200 27 0 2065013994
50 200 28 0 2099626011
50 200 29 0 2085221123
50 200 30 0 2105108664
50 200 31 0 1853086721
50 200 32 0 2291230873
50 200 33 0 1967368696
50 200 34 1 1892913905
50 200 35 0 1955028624
50 200 36 0 2264266016
50 200 37 0 2032575510
50 200 38 0 2071287620
50 200 39 0 2085964096
50 200 40 0 1968471462
50 200 41 0 2092370235
50 200 42 0 2229647435
50 200 43 0 2056855245
50 200 44 0 1909057044
50 200 45 0 2344213307
50 200 46 0 2327691912
50 200 47 0 1995402679
50 200 48 0 1909059507
50 200 49 0 1913057855
50 200 50 0 2081150159
60 240 1 0 3038235804
60 240 2 0 2995974164
60 240 3 1 2935405287
60 240 4 0 2136839048
60 240 5 1 2653099931
60 240 6 0 2070930697
60 240 7 1 2383689723
60 240 8 0 3156256846
60 240 9 0 2562647231
60 240 10 0 2499916308
60 240 11 1 2780400130
60 240 12 1 2609863115
60 240 13 0 3045846451
60 240 14 0 2720141817
60 240 15 0 2417152204
60 240 16 0 2690384762
60 240 17 1 3177709101
60 240 18 0 2409398377
60 240 19 0 2489693154
60 240 20 0 2449966483
60 240 21 0 2283026176
60 240 22 1 2602121595
60 240 23 0 2563211332
60 240 24 1 2855048152
60 240 25 0 3124121540
60 240 26 1 3201225351
60 240 27 0 3269354004
60 240 28 0 2451934477
60 240 29 0 3008252288
60 240 30 0 2921925526
60 240 31 0 3023937582
60 240 32 0 2723578116
60 240 33 0 2781290795
60 240 34 1 2926201618
60 240 35 0 2611058189
60 240 36 0 2896314512
60 240 37 0 2563388972
60 240 38 1 2667644306
60 240 39 1 2507513007
60 240 40 0 2781131616
60 240 41 0 2578382167
60 240 42 1 2471079456
60 240 43 0 2864707615
60 240 44 0 2772755021
60 240 45 0 2927335974
60 240 46 0 2831837543
60 240 47 0 2517014523
60 240 48 1 2784281557
60 240 49 1 3376348612
60 240 50 0 2909233455
70 280 1 0 3380661628
70 280 2 0 2960866558
70 280 3 0 2946693465
70 280 4 0 2834310562
70 280 5 0 3025099016
70 280 6 0 2868133248
70 280 7 0 2984975216
70 280 8 0 2787716626
70 280 9 0 3167205742
70 280 10 0 2953399500
70 280 11 1 2883818132
70 280 12 0 2952227400
70 280 13 0 2780468233
70 280 14 1 3215270855
70 280 15 0 2847984784
70 280 16 0 2808856675
70 280 17 0 3205475187
70 280 18 0 3274737785
70 280 19 1 3843739461
70 280 20 0 4211313121
70 280 21 0 3557028372
70 280 22 0 2853371848
70 280 23 0 2722183658
70 280 24 0 3184527956
70 280 25 0 3258738645
70 280 26 0 3069016036
70 280 27 0 4088618448
70 280 28 0 3318676139
70 280 29 0 3798080497
70 280 30 0 3345560996
70 280 31 0 3091173109
70 280 32 0 3077637552
70 280 33 1 3569792649
70 280 34 0 3220198433
70 280 35 1 3343801411
70 280 36 1 3345584791
70 280 37 0 3390809705
70 280 38 0 3930680376
70 280 39 0 3795377325
70 280 40 0 2959653844
70 280 41 0 3223258938
70 280 42 0 3758061313
70 280 43 0 3342501312
70 280 44 0 3072337463
70 280 45 0 3520127130
70 280 46 0 3161870782
70 280 47 0 3099223550
70 280 48 1 3141314935
70 280 49 1 3627042969
70 280 50 0 3194850393
80 320 1 1 3163332111
80 320 2 1 3697631104
80 320 3 0 3789520108
80 320 4 0 3673459266
80 320 5 0 3802882537
80 320 6 0 3553158434
80 320 7 0 3946334902
80 320 8 1 3878238248
80 320 9 0 4347313607
80 320 10 0 3336800402
80 320 11 1 3657306280
80 320 12 0 4127139380
80 320 13 0 3701773042
80 320 14 0 3463659167
80 320 15 0 3787640728
80 320 16 0 3467780593
80 320 17 0 3474919036
80 320 18 1 3869341039
80 320 19 0 3601287136
80 320 20 0 4690724454
80 320 21 0 3804984686
80 320 22 0 4295006044
80 320 23 0 3993489247
80 320 24 0 4409726581
80 320 25 0 3103165695
80 320 26 0 3722478222
80 320 27 0 3843770641
80 320 28 0 4095932482
80 320 29 0 3755173936
80 320 30 0 5360813471
80 320 31 0 3686874617
80 320 32 0 4465073727
80 320 33 0 4049347981
80 320 34 0 3877561328
80 320 35 1 3550580799
80 320 36 0 3985156550
80 320 37 0 3832268721
80 320 38 0 3837195888
80 320 39 0 3486337265
80 320 40 0 4378255479
80 320 41 0 3583950153
80 320 42 0 4483957373
80 320 43 0 4287871702
80 320 44 0 3707762771
80 320 45 0 3399198197
80 320 46 0 3308634728
80 320 47 1 4328820935
80 320 48 0 5776273782
80 320 49 0 6301552899
80 320 50 0 5493716528
90 360 1 1 4859985576
90 360 2 0 4315133993
90 360 3 0 4161033450
90 360 4 0 4501644304
90 360 5 0 4189857173
90 360 6 0 4107926709
90 360 7 0 4353533489
90 360 8 1 4341592595
90 360 9 0 4692066810
90 360 10 0 4673197113
90 360 11 0 4668368817
90 360 12 0 4822437361
90 360 13 1 4259982130
90 360 14 1 5217032491
90 360 15 0 4089765113
90 360 16 0 4332040209
90 360 17 0 4179478943
90 360 18 0 4691253683
90 360 19 0 4324237561
90 360 20 0 4347993400
90 360 21 0 4202220221
90 360 22 0 4011051050
90 360 23 1 4499348925
90 360 24 0 5396911434
90 360 25 0 3988754079
90 360 26 0 4631007677
90 360 27 0 4294531378
90 360 28 0 3787966061
90 360 29 1 4498398363
90 360 30 1 4646273281
90 360 31 0 4588931474
90 360 32 0 4688284665
90 360 33 0 5309809699
90 360 34 0 3761591972
90 360 35 0 4784257762
90 360 36 0 4112488338
90 360 37 0 4458302872
90 360 38 0 4359414090
90 360 39 0 4473786321
90 360 40 0 4392739136
90 360 41 0 4304157610
90 360 42 0 3990146486
90 360 43 0 4471466737
90 360 44 0 4937167744
90 360 45 0 4657515920
90 360 46 0 4969764177
90 360 47 0 5416648821
90 360 48 0 3854247333
90 360 49 1 4843699257
90 360 50 0 4755565320
100 400 1 0 4815581993
100 400 2 0 4807670217
100 400 3 0 5031437461
100 400 4 0 4277855726
100 400 5 0 5009624592
100 400 6 0 5299033111
100 400 7 1 4944732034
100 400 8 0 4685758722
100 400 9 1 6218996384
100 400 10 1 5557921498
100 400 11 0 5330176418
100 400 12 0 5197522386
100 400 13 1 4652889470
100 400 14 0 4484200244
100 400 15 0 4788104727
100 400 16 0 4798347573
100 400 17 0 4985598395
100 400 18 1 4123367082
100 400 19 0 4728498310
100 400 20 0 4502971070
100 400 21 0 4665834258
100 400 22 0 4144080056
100 400 23 0 4603672361
100 400 24 0 6288066163
100 400 25 0 5126155177
100 400 26 0 4015693090
100 400 27 0 4449854482
100 400 28 0 4371105959
100 400 29 0 4324674894
100 400 30 0 4488320439
100 400 31 0 5135922538
100 400 32 1 5041804205
100 400 33 0 4682648166
100 400 34 0 5097935349
100 400 35 0 5293607073
100 400 36 0 5756267677
100 400 37 0 5815313275
100 400 38 0 5909809042
100 400 39 0 4673345214
100 400 40 0 4934887955
100 400 41 0 5611631725
100 400 42 0 4075845147
100 400 43 1 5190686710
100 400 44 1 4841004700
100 400 45 0 4573606383
100 400 46 0 4541454257
100 400 47 1 5310923953
100 400 48 0 5325602891
100 400 49 0 6491090074
100 400 50 0 6653554494
