num_vertices num_edges iteration correct time
50 50 1 1 567443117
50 50 2 1 511181101
50 50 3 1 442935525
50 50 4 1 475054010
50 50 5 1 470673713
50 50 6 1 470953097
50 50 7 1 479590205
50 50 8 1 532429459
50 50 9 1 500575999
50 50 10 1 578970883
50 50 11 1 682329398
50 50 12 1 787246473
50 50 13 1 513838736
50 50 14 1 545290556
50 50 15 1 536369962
50 50 16 1 466549416
50 50 17 1 559544879
50 50 18 1 446067825
50 50 19 1 560543441
50 50 20 1 436782105
50 50 21 1 434036265
50 50 22 1 446245876
50 50 23 1 427061513
50 50 24 1 484791422
50 50 25 1 458844410
50 50 26 1 444887520
50 50 27 1 460612610
50 50 28 1 450622891
50 50 29 0 443782293
50 50 30 1 426016182
50 50 31 1 551509207
50 50 32 1 482652761
50 50 33 1 433900060
50 50 34 1 468240899
50 50 35 1 455591904
50 50 36 1 474679447
50 50 37 1 499474463
50 50 38 1 463848295
50 50 39 1 671423168
50 50 40 1 502501738
50 50 41 1 453466371
50 50 42 1 492225661
50 50 43 1 470692585
50 50 44 1 548651368
50 50 45 1 466032904
50 50 46 1 492922684
50 50 47 1 470311868
50 50 48 1 444887110
50 50 49 1 494335194
50 50 50 1 536742884
50 100 1 0 1137238637
50 100 2 1 1012819661
50 100 3 1 1022038921
50 100 4 0 928281613
50 100 5 0 947502899
50 100 6 1 1056050734
50 100 7 1 1009548694
50 100 8 0 892572572
50 100 9 1 1119628424
50 100 10 1 1192646501
50 100 11 1 1126914970
50 100 12 1 1151443320
50 100 13 0 1107223941
50 100 14 0 1095459868
50 100 15 1 1170500504
50 100 16 0 940542095
50 100 17 0 937567333
50 100 18 1 1070944236
50 100 19 1 923338855
50 100 20 1 905301566
50 100 21 1 988326183
50 100 22 1 1113112748
50 100 23 1 908512635
50 100 24 0 922803473
50 100 25 0 967388388
50 100 26 1 926280386
50 100 27 0 994331911
50 100 28 0 1111111522
50 100 29 1 989189360
50 100 30 1 958214667
50 100 31 1 1083052514
50 100 32 1 985607830
50 100 33 1 1059141188
50 100 34 1 1090015369
50 100 35 1 1050239877
50 100 36 0 1024261273
50 100 37 0 963760500
50 100 38 0 1142792264
50 100 39 1 946577363
50 100 40 1 1005926550
50 100 41 1 1115630484
50 100 42 1 1054733404
50 100 43 0 984057065
50 100 44 1 1061998617
50 100 45 1 964101012
50 100 46 0 1176719975
50 100 47 1 1299767878
50 100 48 1 985737471
50 100 49 0 1156248231
50 100 50 0 1189697174
50 150 1 0 1634881309
50 150 2 1 1516543960
50 150 3 0 1308014011
50 150 4 0 1550092595
50 150 5 0 1623833131
50 150 6 1 1557825089
50 150 7 0 1707574053
50 150 8 1 1665515080
50 150 9 0 1997180315
50 150 10 1 1534720736
50 150 11 1 1579298266
50 150 12 1 2058789188
50 150 13 0 1996542368
50 150 14 0 1986428342
50 150 15 1 2035607707
50 150 16 1 1694562804
50 150 17 1 1625429435
50 150 18 0 1725546522
50 150 19 0 1409368839
50 150 20 1 1570930287
50 150 21 1 1611118906
50 150 22 1 1906125360
50 150 23 0 1653163931
50 150 24 0 1558836368
50 150 25 1 1692352347
50 150 26 0 2283991506
50 150 27 0 1754456400
50 150 28 1 1387179355
50 150 29 0 1667939279
50 150 30 0 1319970494
50 150 31 0 1502121021
50 150 32 1 1542839690
50 150 33 0 1590377624
50 150 34 0 1886134024
50 150 35 1 1630964191
50 150 36 1 2065194917
50 150 37 0 2011431357
50 150 38 1 1974578934
50 150 39 1 1848218220
50 150 40 0 2371085036
50 150 41 1 2767552162
50 150 42 0 2082799386
50 150 43 0 1645296873
50 150 44 0 1379245015
50 150 45 0 1715018138
50 150 46 0 1982439839
50 150 47 1 1775262092
50 150 48 0 1945226391
50 150 49 0 2068772344
50 150 50 1 1916428924
50 200 1 0 2021798921
50 200 2 0 2096251661
50 200 3 1 2156036949
50 200 4 0 2243155504
50 200 5 0 2188406101
50 200 6 0 1949874175
50 200 7 0 2173832598
50 200 8 0 2117099199
50 200 9 0 1928271356
50 200 10 0 2425860696
50 200 11 0 2272378817
50 200 12 1 2390761705
50 200 13 0 2379282349
50 200 14 1 3372772006
50 200 15 0 2449413047
50 200 16 1 1838139475
50 200 17 0 2192373680
50 200 18 0 2277019626
50 200 19 1 2358489375
50 200 20 0 1875256512
50 200 21 1 2392554932
50 200 22 0 2661528218
50 200 23 0 2966160904
50 200 24 0 2204465138
50 200 25 0 2566799015
50 200 26 1 2765888986
50 200 27 1 2037199498
50 200 28 0 2525721783
50 200 29 0 2044283378
50 200 30 0 1823697255
50 200 31 0 2246601649
50 200 32 0 2291764205
50 200 33 0 2376200920
50 200 34 0 2038471700
50 200 35 0 2317990603
50 200 36 0 2195955621
50 200 37 0 1965901213
50 200 38 0 2270279951
50 200 39 0 1852167748
50 200 40 0 2231869788
50 200 41 1 2104501077
50 200 42 0 1953308423
50 200 43 0 2181138426
50 200 44 0 2124682360
50 200 45 0 1981186508
50 200 46 0 2190158302
50 200 47 0 2312443129
50 200 48 1 1960046458
50 200 49 0 2256531881
50 200 50 1 2314329483
50 250 1 0 2519313184
50 250 2 0 2855746406
50 250 3 0 2922431781
50 250 4 1 2867206070
50 250 5 0 2892255855
50 250 6 0 2284729556
50 250 7 1 2978561284
50 250 8 0 2483763732
50 250 9 0 2329869958
50 250 10 0 2310493595
50 250 11 0 2485160242
50 250 12 0 2591527569
50 250 13 1 2471515147
50 250 14 0 2637330124
50 250 15 0 2854080359
50 250 16 0 3166813128
50 250 17 1 2907399202
50 250 18 0 2225948162
50 250 19 0 2487049879
50 250 20 1 2657528639
50 250 21 0 2735722907
50 250 22 0 2977420363
50 250 23 1 2622546981
50 250 24 0 2526555012
50 250 25 1 2451236223
50 250 26 1 2382305520
50 250 27 0 2911384834
50 250 28 0 3490641254
50 250 29 0 2695719314
50 250 30 0 2346189507
50 250 31 1 2929681404
50 250 32 0 2456339800
50 250 33 0 2700644019
50 250 34 0 2692989474
50 250 35 1 2915021748
50 250 36 0 2377960916
50 250 37 1 2668269945
50 250 38 1 2471596378
50 250 39 0 2594055153
50 250 40 0 2580740314
50 250 41 0 2690296967
50 250 42 0 2984176449
50 250 43 0 2615104948
50 250 44 0 2655841668
50 250 45 0 2471625916
50 250 46 0 2562933589
50 250 47 1 2324769663
50 250 48 0 2842909105
50 250 49 0 3015878115
50 250 50 0 2936693079
50 300 1 1 3778120752
50 300 2 1 3313015434
50 300 3 0 3219145307
50 300 4 0 3336505018
50 300 5 0 2662178883
50 300 6 0 2911889037
50 300 7 0 2568718601
50 300 8 0 3242366993
50 300 9 0 2924631160
50 300 10 0 2566653374
50 300 11 0 3642028779
50 300 12 0 3401624447
50 300 13 1 3117359711
50 300 14 0 2723578937
50 300 15 0 2384718232
50 300 16 0 3185382929
50 300 17 0 3353300874
