num_vertices num_edges iteration correct time
20 80 1 0 920923682
20 80 2 0 610956445
20 80 3 0 561497695
20 80 4 0 583221129
20 80 5 0 724368678
20 80 6 1 642347957
20 80 7 0 1042581639
20 80 8 0 1004182964
20 80 9 0 950440737
20 80 10 0 764132273
20 80 11 0 686352362
20 80 12 0 629534040
20 80 13 0 737777877
20 80 14 0 782231511
20 80 15 1 623693644
20 80 16 0 680043865
20 80 17 0 699114998
20 80 18 0 690842607
20 80 19 1 662369241
20 80 20 0 612169570
20 80 21 0 683923240
20 80 22 1 710217739
20 80 23 0 635449513
20 80 24 0 598586424
20 80 25 1 690502916
20 80 26 0 640841090
20 80 27 1 605678510
20 80 28 0 685083031
20 80 29 1 561432465
20 80 30 0 691438709
20 80 31 0 794594147
20 80 32 0 670556709
20 80 33 0 661426064
20 80 34 0 669524916
20 80 35 0 764082222
20 80 36 0 953216115
20 80 37 0 775721988
20 80 38 0 936947438
20 80 39 0 736878187
20 80 40 0 812008669
20 80 41 0 713721730
20 80 42 1 669253327
20 80 43 0 716803158
20 80 44 0 703829653
20 80 45 0 734168860
20 80 46 0 608584348
20 80 47 0 668486559
20 80 48 1 744929859
20 80 49 0 641374421
20 80 50 0 735727420
30 120 1 1 1311482311
30 120 2 0 969182845
30 120 3 0 1142297086
30 120 4 0 1157722689
30 120 5 0 954226165
30 120 6 0 1187013694
30 120 7 0 1171671372
30 120 8 0 1117000327
30 120 9 0 1067623629
30 120 10 1 1034880735
30 120 11 0 1128390658
30 120 12 0 1049999877
30 120 13 0 1127211175
30 120 14 1 1080492520
30 120 15 1 1139189811
30 120 16 0 1084262357
30 120 17 0 1058028986
30 120 18 1 954160934
30 120 19 0 1016708472
30 120 20 0 1042519281
30 120 21 1 1059549803
30 120 22 0 1290071902
30 120 23 0 1065935018
30 120 24 0 937936154
30 120 25 0 1137513508
30 120 26 0 1049722955
30 120 27 0 1054592276
30 120 28 1 973113912
30 120 29 0 1055246634
30 120 30 0 1097389299
30 120 31 0 1049343878
30 120 32 1 1112913364
30 120 33 0 1098384169
30 120 34 0 1100509292
30 120 35 0 1118213043
30 120 36 0 1027338189
30 120 37 0 1110840753
30 120 38 0 981958609
30 120 39 0 1109743320
30 120 40 1 1135139360
30 120 41 1 1005022347
30 120 42 0 1115406486
30 120 43 0 1311141388
30 120 44 0 1160419297
30 120 45 0 1246185240
30 120 46 1 1377021021
30 120 47 1 1413176419
30 120 48 0 1180998940
30 120 49 0 1168306458
30 120 50 1 1034799504
40 160 1 0 1653876134
40 160 2 0 1585057021
40 160 3 0 1427361410
40 160 4 0 1647748149
40 160 5 0 1537605241
40 160 6 0 1406303000
40 160 7 0 1502166559
40 160 8 0 1545492811
40 160 9 0 1479591435
40 160 10 0 1447996846
40 160 11 1 1347552376
40 160 12 0 1504578450
40 160 13 0 1771122615
40 160 14 1 1553455869
40 160 15 0 1780403823
40 160 16 0 1790248311
40 160 17 1 1602571645
40 160 18 0 1443102910
40 160 19 1 1540232106
40 160 20 1 1446241773
40 160 21 0 1463586962
40 160 22 0 1673038343
40 160 23 0 1654336851
40 160 24 0 1683886727
40 160 25 0 1717039466
40 160 26 0 1442149886
40 160 27 0 1411672423
40 160 28 1 1765095553
40 160 29 0 1519042004
40 160 30 1 1806765194
40 160 31 0 1523055943
40 160 32 0 1397603534
40 160 33 0 1640660988
40 160 34 1 1686653080
40 160 35 0 1691149069
40 160 36 0 1937367949
40 160 37 1 1810919440
40 160 38 0 1540975489
40 160 39 0 1520198925
40 160 40 0 1624325848
40 160 41 1 1562561488
40 160 42 0 1507779674
40 160 43 0 1545302453
40 160 44 1 1737077161
40 160 45 0 1465606649
40 160 46 0 1571452542
40 160 47 1 1677347666
40 160 48 0 1553789817
40 160 49 1 1736184445
40 160 50 0 1575030379
50 200 1 0 2075575609
50 200 2 1 2090345624
50 200 3 1 1816694195
50 200 4 0 2157234895
50 200 5 1 2401619115
50 200 6 0 1957858976
50 200 7 0 1861804238
50 200 8 0 2198284640
50 200 9 1 2166806974
50 200 10 0 2140004989
50 200 11 0 2039874364
50 200 12 0 2388753915
50 200 13 1 1935726517
50 200 14 0 1927244076
50 200 15 0 2369174887
50 200 16 0 2124057131
