num_vertices num_edges iteration correct time
40 160 37 0 1997033033
40 160 38 1 1884693618
40 160 39 1 1696459824
40 160 40 0 1944571623
40 160 41 0 2031363206
40 160 42 0 1883559262
40 160 43 0 1698924229
40 160 44 0 1529963413
40 160 45 0 2068095423
40 160 46 1 1525504348
40 160 47 0 1870689139
40 160 48 1 1732662812
40 160 49 1 1633201724
40 160 50 0 1730061382
50 200 1 0 2530108644
50 200 2 0 2457412618
50 200 3 0 2588070348
50 200 4 1 2005482653
50 200 5 0 2534965248
50 200 6 1 2375071077
50 200 7 0 2460584713
50 200 8 1 2496525548
50 200 9 0 2361222085
50 200 10 0 2120252012
50 200 11 1 2281040129
50 200 12 0 2923180907
50 200 13 0 2462985117
50 200 14 1 2494383194
50 200 15 0 3088213937
50 200 16 0 2947328130
50 200 17 1 3166352001
50 200 18 1 2023893685
50 200 19 0 2783146380
50 200 20 0 3660457861
50 200 21 0 3095662534
50 200 22 1 2714360088
50 200 23 0 3369702885
50 200 24 0 2214197217
50 200 25 0 2416608206
50 200 26 1 2424609416
50 200 27 0 2251057843
50 200 28 0 2578523294
50 200 29 1 2654926388
50 200 30 0 2636037409
50 200 31 0 2771094308
50 200 32 0 3873943695
50 200 33 1 3876570970
50 200 34 1 4163640213
50 200 35 1 2888209917
50 200 36 1 2660925964
50 200 37 1 2718055259
50 200 38 0 4113502490
50 200 39 0 2813610306
50 200 40 0 2993105248
50 200 41 1 3548750649
50 200 42 0 3887358226
50 200 43 0 3414309135
50 200 44 0 3087247786
50 200 45 0 2795294863
50 200 46 1 2467458132
50 200 47 0 3605073793
50 200 48 0 2515616782
50 200 49 0 2270805488
50 200 50 0 2271110718
60 240 1 0 3170267069
60 240 2 0 3194527522
60 240 3 0 3753043891
60 240 4 1 3080355085
60 240 5 0 2470126843
60 240 6 1 2897353689
60 240 7 1 3102579440
60 240 8 1 3978166208
60 240 9 0 4295581632
60 240 10 0 4166897230
60 240 11 0 2823201666
60 240 12 0 3992380737
60 240 13 0 5245786882
60 240 14 0 3569882495
60 240 15 1 3414885543
60 240 16 0 3516832369
60 240 17 0 3121296522
60 240 18 0 2594860484
60 240 19 0 2649385479
60 240 20 1 3354254718
60 240 21 0 2993162274
60 240 22 1 3472836990
60 240 23 0 3755979267
60 240 24 0 4996372932
60 240 25 1 9337906041
60 240 26 0 4079144421
60 240 27 0 5307323962
60 240 28 1 4639213196
60 240 29 0 3671561013
60 240 30 0 2899114505
60 240 31 0 4068750190
60 240 32 0 2878456094
60 240 33 0 3052802742
60 240 34 0 2669272199
60 240 35 0 3819678803
60 240 36 0 3778832134
60 240 37 0 3117869249
60 240 38 0 3226649699
60 240 39 0 3413646161
60 240 40 1 2950967505
60 240 41 1 3853110516
60 240 42 0 3715391470
60 240 43 0 3006911983
60 240 44 0 3008594851
60 240 45 0 2567191219
60 240 46 0 2732865888
60 240 47 0 2597531247
60 240 48 1 2676253926
60 240 49 1 2875599076
60 240 50 0 3286857140
70 280 1 1 3125123795
70 280 2 0 3456200723
70 280 3 0 3403583417
70 280 4 1 3907431613
70 280 5 1 4156303615
70 280 6 1 3594995049
70 280 7 0 4465599264
70 280 8 1 3651348961
70 280 9 1 3564296458
70 280 10 0 3631035165
70 280 11 0 3980793073
70 280 12 0 3088513013
70 280 13 0 3097163659
70 280 14 0 3549887878
70 280 15 0 3478846412
70 280 16 0 3541355386
70 280 17 0 3168913636
70 280 18 1 2905560848
70 280 19 0 3329640214
70 280 20 1 3658926379
70 280 21 0 3564486816
70 280 22 0 3738122081
70 280 23 0 3594206948
70 280 24 1 3317524552
70 280 25 1 3472175659
70 280 26 0 4878061428
70 280 27 1 4362078699
70 280 28 0 9505321013
70 280 29 0 3770397284
70 280 30 1 3537637241
70 280 31 0 2971074943
70 280 32 0 3853796873
70 280 33 0 4082361643
70 280 34 1 3509515464
70 280 35 0 3328891498
70 280 36 0 3670456607
70 280 37 0 3693982702
70 280 38 1 3690859838
70 280 39 1 4083559589
70 280 40 1 3935506210
70 280 41 0 3833632820
70 280 42 1 3220236586
70 280 43 1 4115589049
70 280 44 0 3701850991
70 280 45 1 3735844753
70 280 46 0 3661375193
70 280 47 0 3734023219
70 280 48 1 4173037523
70 280 49 1 4923786445
70 280 50 1 3370271909
80 320 1 0 4077485348
80 320 2 0 3892582829
80 320 3 0 3960340611
80 320 4 1 4327356733
80 320 5 0 3884228798
80 320 6 0 3767697392
80 320 7 1 4279743722
80 320 8 1 4115080333
80 320 9 0 4028554187
80 320 10 0 4901015218
80 320 11 1 4147376047
80 320 12 0 4069305266
80 320 13 0 3680561197
80 320 14 1 3596671353
80 320 15 0 4162504626
80 320 16 0 3808300779
80 320 17 1 3719126436
80 320 18 1 4160441041
80 320 19 0 3391306934
80 320 20 1 4030541463
80 320 21 0 4532456125
80 320 22 0 3619310886
80 320 23 1 3330454161
80 320 24 0 4060071648
80 320 25 0 3975889701
80 320 26 1 5347944170
80 320 27 0 3979125795
80 320 28 0 3777600548
80 320 29 0 4141860164
80 320 30 1 5197691822
80 320 31 0 3422245115
80 320 32 0 3409686787
80 320 33 0 4299867159
80 320 34 0 4201805862
80 320 35 0 3539026776
80 320 36 0 4264480580
80 320 37 0 4100478112
80 320 38 1 3970200689
80 320 39 0 3719251563
80 320 40 0 3597216582
80 320 41 0 3444574906
80 320 42 0 4165380926
80 320 43 0 3722707965
80 320 44 0 4381448087
80 320 45 1 4371450573
80 320 46 0 3901133371
80 320 47 0 3798537112
80 320 48 0 4337553631
80 320 49 0 4109724448
80 320 50 0 3674572699
90 360 1 0 5375185949
90 360 2 0 4303107357
90 360 3 1 3906524128
90 360 4 1 5021542512
90 360 5 0 4940429685
90 360 6 0 4730369484
90 360 7 1 4720785098
90 360 8 0 4696453671
90 360 9 0 3742155302
90 360 10 0 4099456166
90 360 11 0 4139485606
90 360 12 0 4254275067
90 360 13 1 3728236567
90 360 14 0 4137795764
90 360 15 0 4455557443
90 360 16 1 3887834533
90 360 17 0 4671615988
90 360 18 1 3865199512
90 360 19 0 3982216660
90 360 20 0 4410691092
90 360 21 0 3974592473
90 360 22 0 13708436410
90 360 23 0 5261430331
90 360 24 0 5333945845
90 360 25 0 6219349614
90 360 26 0 4827799399
90 360 27 0 4486762699
90 360 28 0 5186566515
90 360 29 0 4402874906
90 360 30 0 4428352587
90 360 31 0 4498033646
90 360 32 0 4129607886
90 360 33 0 4985637369
90 360 34 0 5296611783
90 360 35 0 4951332222
90 360 36 1 4227874721
90 360 37 0 3880560705
90 360 38 0 4752463789
90 360 39 1 4168926764
90 360 40 0 5684123035
90 360 41 0 4450034174
90 360 42 0 4710766250
90 360 43 0 4347463350
90 360 44 0 4130412808
90 360 45 0 4481804763
90 360 46 0 3805753504
90 360 47 1 4589826241
90 360 48 1 4939271535
90 360 49 0 4349046116
90 360 50 0 4294614660
100 400 1 0 4980365998
100 400 2 1 5288384931
100 400 3 0 5179012893
100 400 4 0 5017065395
100 400 5 0 5543994148
100 400 6 0 6639243145
100 400 7 0 5722662837
100 400 8 0 6337310759
100 400 9 0 8030804848
100 400 10 0 5994351604
100 400 11 0 4756786650
100 400 12 1 5159810479
100 400 13 1 5591552185
100 400 14 0 4461015891
100 400 15 0 5850179241
100 400 16 0 15429059868
100 400 17 0 5238686592
100 400 18 0 5422026038
100 400 19 1 7105030306
100 400 20 1 5224129090
100 400 21 0 6569513265
100 400 22 0 6648770506
100 400 23 1 5725111652
100 400 24 1 7437640359
100 400 25 0 5997477750
100 400 26 0 5577333144
100 400 27 0 4901430807
100 400 28 0 4413406162
100 400 29 0 5383907978
100 400 30 0 5137524175
100 400 31 0 5618293453
100 400 32 0 5012105817
100 400 33 0 4538973853
100 400 34 1 5076932734
100 400 35 1 4796683577
100 400 36 1 5646795536
100 400 37 1 5713139168
100 400 38 0 5310928466
100 400 39 0 8926206541
100 400 40 0 6552620999
100 400 41 0 5866460227
100 400 42 0 8192628039
100 400 43 0 6468091566
100 400 44 1 5800506748
100 400 45 0 6464447678
100 400 46 0 5707277438
100 400 47 0 4896006410
100 400 48 1 5616949456
100 400 49 0 5439015535
100 400 50 1 6839083063
